ecg_mean,ecg_std,rmssd,eda_mean,eda_std,eda_auc,eda_peaks,resp_mean,resp_std,resp_bpm,label
0.0009882747105189,0.1676239326590978,44.24085893282436,1.1613873527163552,0.0441322132582025,69.6815596989223,5788,-0.011006854829334,4.887405556046381,17.0,0
0.0012810069492885,0.173755026774633,57.53762448426697,1.2636524927048456,0.0823328091668539,75.81731196812221,5844,0.0403355916341145,4.800987377933365,17.0,0
0.0011087428501674,0.1734179517874409,34.6849103057144,1.3796402340843563,0.0620623068264008,82.77643312726701,5754,-0.0271093459356398,4.12428687883935,16.0,0
0.0011902781895228,0.169511465774823,9.120861700109492,1.4721017655872164,0.0722623615435177,88.3239759717669,3664,0.0337490990048363,3.4849081732708465,17.0,0
0.0012151249476841,0.1658971669907948,10.334540197243191,1.5462141581944058,0.0570415151085531,92.77069064549038,7028,0.1190393720354352,3.4780544477450257,18.0,0
0.0014276962280273,0.1608345825836947,66.03942585085332,1.5608684630621048,0.019867368721747,93.64989335196358,5672,0.0938971746535528,3.1649153455759382,16.0,0
0.001386615208217,0.1633808072000872,70.03904516422512,1.5513233184814452,0.0406921105156131,93.07713127136232,3677,-0.0893349057152157,2.568460904396553,18.0,0
0.0011945288521902,0.1760600260971295,34.57871695669022,1.5934923535301573,0.0563593391327267,95.60730252947126,6142,0.0144609360467819,4.246088651649606,17.0,0
0.0013696692330496,0.1701755084793904,93.03042628409968,1.67638487134661,0.0465295360236638,100.5806884765625,5896,-0.0098218282063802,4.013213574613884,7.0,0
0.0002247401646205,0.1681185551753079,82.49219899025974,1.75147218250093,0.0455842826620516,105.08582959856304,4311,0.0806597391764323,3.670546738209072,8.0,0
0.0010603659493582,0.1490866031247043,22.195789267887964,1.810202099028088,0.0345532607166822,108.60957608904155,6492,-0.0387706938244047,2.2400784222128505,22.0,0
0.0012167053222656,0.1499368154223367,31.21967916790527,1.845969009399414,0.0228584567911571,110.75549289158414,3869,-0.0805647713797433,3.3194001617059583,21.0,0
0.0012664162772042,0.1499030590685866,32.111095418555735,1.8806101481119792,0.029757697266873,112.83390126909528,5070,0.103081803094773,3.443260898167808,7.0,0
0.0012082192557198,0.1445540515275916,49.98855020719069,1.907426361810593,0.0158344630715239,114.44287708827429,4327,0.1715260096958705,2.4025380740213502,19.0,0
0.0011524309430803,0.1397902512882894,76.2760494145162,1.9085602987380252,0.0135756502217748,114.51089177812848,3761,0.0040938967750186,2.1135088046810893,18.0,0
0.0012450746808733,0.1408619856255583,58.94754736178712,1.9101027715773808,0.0216245456699655,114.60337448120116,3855,0.0154081072126116,2.6887347364691285,20.0,0
0.0013854991367885,0.1624060085477956,107.14678355378636,1.978818248567127,0.0180589085701352,118.72628811427526,6413,-0.0206976027715773,3.002901918427535,17.0,0
0.0012956957135881,0.1622878278319505,125.03862879551514,1.9698041915893556,0.0207988299056722,118.18541935511998,5280,0.1390939258393787,2.380662375353094,13.0,0
0.0012579389299665,0.1498021422894443,161.1640606569571,1.9459340231759208,0.0174801170277785,116.75326701572963,4771,0.0032373337518601,1.6705155681113877,15.0,0
0.0016645584106445,0.1479063806298516,114.98340607874418,1.9197020666939872,0.0227444907141449,115.17939349583216,6313,0.258685557047526,2.8216971157639046,15.0,0
0.0009878659929547,0.134184723953237,128.58546289318377,1.8915649050758,0.0194347054653142,113.4911905016218,6590,-0.0247106642950148,3.300306451764974,7.0,0
0.0008320748465401,0.1275458717719579,143.80310056703604,1.8724507558913457,0.0171108009308668,112.34437670026506,8673,-0.1782847086588541,2.5982752772217617,14.0,0
0.001365236554827,0.1318102175229698,143.80112641566322,1.842498588562012,0.0290321655061553,110.5472913469587,8343,0.1191454569498697,1.779591598841566,16.0,0
0.0013421096801757,0.1293635781472404,173.60202762113437,1.800470933460054,0.02561287380738,108.02566937037876,6638,0.0279461088634672,1.2461247618611198,17.0,0
0.001464601789202,0.1301910110144998,197.56847929581195,1.76323363894508,0.023394140053227,105.79151153564452,5436,0.0743896484375,1.4563940088303715,16.0,0
0.0010531823294503,0.1347779350946333,167.46227531106072,1.7299730119251069,0.0209670097603189,103.7959066118513,4730,0.0979994274321056,1.707657230524402,15.0,0
0.0010983167375837,0.1378595584291488,144.20070167836224,1.7049437840779622,0.0166571468252537,102.29418618338448,4410,0.0611642383393787,1.4027582207763802,18.0,0
0.001310078212193,0.1377566420440633,115.3419726340658,1.6910956428164527,0.0133699483728686,101.4633219582694,4720,0.0058786301385788,0.9869766315519763,17.0,0
0.0013253282819475,0.1368020195346355,67.5284083116764,1.681761578151158,0.0133197211562485,100.90329388209751,4521,0.0672603788829985,1.2148805875395343,16.0,0
0.0014832512991768,0.1366092225944302,21.32752263823669,1.679751359848749,0.0127490037244802,100.78265162876674,5585,0.0033944629487537,1.166471381223229,16.0,0
0.0011885561261858,0.138978198950804,89.4695143223038,1.6807593027750651,0.012985972152673,100.8431589944022,5717,0.0075982956659226,2.6745948751842232,12.0,0
0.0011707469395228,0.1433685781180365,100.2176107441851,1.6724650519234794,0.0144798785577755,100.34551920209611,6081,0.0859324500674293,3.3647906674195096,17.0,0
0.0011698957170758,0.1487290431853498,82.59849936665044,1.6663299651373,0.0131415574257971,99.97741045270648,4679,0.1055531456356956,2.835612604574316,13.0,0
0.0011868449619838,0.1549279178431708,95.67458233826468,1.6616815748668852,0.0133921811182797,99.69853155953544,4837,0.0501376924060639,3.0351062207097166,14.0,0
0.0011036213466099,0.1590903160658124,115.72907682675576,1.651968120393299,0.0133098858227468,99.11574690682546,6904,0.0614002772739955,3.119227510626895,13.0,0
0.001254159109933,0.1616932676812648,81.75118670953847,1.6440899531046549,0.0125376600440381,98.64304651532856,6007,0.0555288768949962,3.147315120181513,12.0,0
0.0010752759660993,0.1691836508791643,19.26625224038542,1.6607234500703358,0.0306891073985639,99.64101627894809,4141,0.0241301763625372,4.19946019395143,15.0,0
0.0010538918631417,0.1428718894200024,105.16233353159426,1.629667091369629,0.0221736745822486,97.77765927995956,9034,-0.0737163362048921,4.378093667629815,11.0,0
0.0012112306867327,0.1438428595919239,96.58891044372962,1.6479661669049943,0.0129060319374948,98.87561770847866,7125,-0.1862763177780877,3.266637281953915,10.0,0
0.0012537187848772,0.1402613836800903,49.531640984794926,1.65146001180013,0.0127121446661677,99.0852484021868,7086,0.0989839099702381,3.586370409123776,11.0,0
0.0012213156563895,0.1403737910049898,92.77276717328974,1.6594276609874907,0.0159304276651494,99.56328201293944,6725,0.1537367684500558,4.52877666369556,9.0,0
0.0012121985299246,0.1373212686231521,139.02132145144898,0.7396312531970796,0.0136981811531123,44.376830782209126,4682,0.3235368274507068,3.395250659484238,17.0,1
0.0012093222481863,0.1525870088678092,126.6637016301734,0.7446508498418899,0.0137549142078201,44.67794690813336,5625,0.0212666829427083,3.390701168997302,16.0,1
0.0015969107491629,0.1603855696393696,103.34274542545292,0.7478834606352307,0.0135827432306737,44.871950422014514,5788,-0.1443090529668899,2.90686265982628,18.0,1
0.001588878086635,0.1601514179314106,91.98167889150903,0.7495826721191406,0.0134798340389995,44.97389275687081,4506,0.0572995503743489,1.974689037219524,18.0,1
0.0013534153529575,0.1607901815689636,78.70637761675367,0.7520072301228841,0.0134590899703778,45.11936977931432,4399,0.089600118001302,1.915424683020425,18.0,1
0.0008860833304268,0.1619805828559597,100.60895581306823,0.7553821109590076,0.0134953630121922,45.32184818812779,5005,0.0601152692522321,2.437640627340316,19.0,1
0.0010668018886021,0.1622408968816598,100.65016770446384,0.7577536265055339,0.0134757279118634,45.46415138244629,4832,0.0235938662574404,2.6387227553341104,19.0,1
0.0015443017142159,0.162910132058367,87.49852900963376,0.7595065071469261,0.0136720224620486,45.569308417184,4387,0.0846398126511346,2.350042586744755,17.0,1
0.0015951243809291,0.1673645947441892,118.95199560946938,0.761970329284668,0.0137457150990591,45.71714156014579,4317,0.0627156212216331,2.229417579222684,18.0,1
0.0015391605922154,0.1698765719923157,108.12628549164111,0.7655319395519439,0.0137270797664722,45.9308305467878,5038,0.0438229152134486,2.665434536210287,19.0,1
0.0013236051286969,0.1688999739829617,54.541242342266095,0.7694775535946801,0.0135391728030471,46.167550223214285,4867,0.0818297613234747,2.435862818158132,16.0,1
0.0013692376273018,0.1656272952337061,49.35904260398875,0.7726967947823661,0.0136076264134263,46.36070360456196,4244,0.1324254717145647,1.6689670027894372,18.0,1
0.0011026905604771,0.1623748197108057,101.75067944483948,0.7759305318196614,0.0136201522677281,46.554729734148296,4284,0.0381326947893415,2.607506571806793,18.0,1
0.0008915645054408,0.1589056987756489,122.29544617307872,0.7779449008759998,0.0132362399960322,46.675568444388254,5368,0.0243807474772135,2.933197668743684,11.0,1
0.0013347396850585,0.1593804237370346,73.80556939111094,0.7785998026529948,0.0131601773823189,46.71488734654018,7394,-0.0128791445777529,2.441148700040147,16.0,1
0.001487806047712,0.1659014064081814,20.07562988641781,0.7792855398995536,0.0133484935228652,46.7560283115932,8293,-0.0171892801920572,2.5466648759811217,15.0,1
0.0012512937273297,0.1697461276199722,73.12967305152094,0.7803784415835426,0.0133277615384721,46.821583339146216,7163,0.1012841360909598,3.133410689030035,15.0,1
0.0012001168387276,0.1665985450030238,72.26023768375923,0.782039297194708,0.013392036829495,46.92124938964844,5182,0.1517774309430803,2.9275976161395385,16.0,1
0.0013411516462053,0.1681892717808821,15.052967705229888,0.7841078712826683,0.0134472477016278,47.04534993852888,5366,0.0671028137207031,2.295151853195809,16.0,1
0.0013467734200613,0.1697721057464943,41.31099101930895,0.7867563974289667,0.0134956510985022,47.20426232474191,6708,-0.0170458839053199,2.1735576783095523,17.0,1
0.0011321705409458,0.1809739158217262,68.01916052139109,0.7888591130574544,0.0134464143116149,47.33040073939732,7830,0.0360004243396577,3.022451862897056,19.0,1
0.0015697817121233,0.1896502391707792,99.79718355340562,0.7903245108468192,0.0135239793502564,47.41834803989956,8044,0.083377692812965,3.200713972972684,17.0,1
0.0013250154767717,0.1806241515080374,129.44728613478728,0.792525409516834,0.0135917360019453,47.55039923531669,6829,0.1163161868140811,2.3868861305402738,17.0,1
0.0011044627598353,0.1766291278467895,104.45259941403256,0.7958130064464751,0.0135309514794794,47.74765178135464,5259,0.1207843235560826,2.32598672563525,17.0,1
0.001463257925851,0.1764086965483419,81.9782176634044,0.7995740708850679,0.0133335377838176,47.97329875401088,4851,0.0331655956449962,2.6854285805372435,17.0,1
0.0011056932721819,0.1742860421163296,65.23317673499257,0.8033258256458101,0.013319581373101,48.19840730939593,4925,-0.0518737429664248,2.4439374177200897,19.0,1
0.0015722198486328,0.1700042349046721,66.15415948500973,0.8064363207135882,0.013382767875864,48.38504082815988,5249,0.0277112325032552,1.8894363616252976,18.0,1
0.001236952645438,0.1680327837862875,18.417178154484404,0.8089044480096726,0.0133780882655123,48.53311320713589,6164,0.0567952837262834,2.1806798291730347,18.0,1
0.0011640112740652,0.1650424089757907,48.8793453458135,0.8113554273332868,0.0133222369971153,48.68016760689872,6447,0.1138411385672433,2.291452479644281,19.0,1
0.0012262802124023,0.1620190979132466,52.02105800721931,0.813498051961263,0.0133329274230197,48.80872181483677,6325,0.0779022580101376,2.826991771901378,20.0,1
0.0010506896972656,0.1649934075980842,16.348033754273885,0.8155543554396857,0.0131501034683442,48.93209048679897,6980,-0.0044086274646577,2.815055801505529,20.0,1
0.001281394958496,0.1746585737744161,19.42574821924629,0.8175190789358956,0.013137745042673,49.04999324253627,7834,0.0387431553431919,2.2800692617605045,15.0,1
0.0012663454328264,0.1814342207942189,8.69321844891857,0.8189165115356445,0.0131290582745081,49.13382611955915,7448,0.096688007173084,2.493566978296626,15.0,1
0.0013092836652483,0.1875824497920019,29.35798513471136,0.820326396397182,0.0131818600375761,49.21839114597866,6665,0.0441800435384114,2.9520333670806926,17.0,1
0.0012622604370117,0.1851024210119673,30.16138820214956,0.8226687840053013,0.0134452608817001,49.35895919799805,5312,0.0360273088727678,3.0811248771936053,17.0,1
0.0012058955601283,0.1750088751276859,41.4438654683948,0.8250327337355841,0.0134443124480864,49.50075149536133,4759,0.0840697152273995,2.5704633638629506,18.0,1
0.0012710712977818,0.1740419459555608,41.25345410789791,0.8282264891124907,0.0135181872258511,49.69239943368095,5490,0.0690299624488467,2.385539157521292,18.0,1
0.0011772112165178,0.1736297692436945,26.026642233633098,0.8319422948928107,0.0134441460564707,49.91535677228656,6784,0.0549993969145275,2.362387271290116,19.0,1
0.0014976588657924,0.1723104002473479,12.538129847064226,0.8338221822466169,0.0133636859963468,33.351628167288645,4613,0.075751713344029,2.265393466078737,19.5,1
0.0011769398280552,0.1747243719743467,10.539824463757444,1.6136707396734329,0.0284283025274623,96.81796836853027,5005,0.2731703622000558,4.810953047400554,8.0,2
0.0013281598772321,0.1678449365707132,38.4019645897673,1.5882695425124396,0.0238090609731828,95.29389871869768,5323,0.2906341552734375,5.414762174200248,8.0,2
0.0012764805385044,0.1588558781650507,46.327469421205485,1.5985855102539062,0.0450816536818341,95.91281700134276,3728,-0.0590223039899553,5.061716647224155,7.0,2
0.0010917979649135,0.1569348466703467,34.30618654847796,1.7288830620901925,0.1389143897560861,103.7304780142648,3812,-0.0387258620489211,4.853881685408116,9.0,2
0.0013974663870675,0.1733868610415881,22.96627742753428,1.9093868528093607,0.103984993755658,114.56058147975378,6845,0.0581266494024367,4.684788674849507,8.0,2
0.001201792035784,0.1694543264933225,33.32550286667711,1.9810480481102355,0.022314162602878,118.8600469316755,4457,-0.102995118640718,3.5032524966356937,9.0,2
0.0011673344203404,0.1444273718641557,67.12631657517623,2.011014865693592,0.0355801930860091,120.65800639561246,4944,-0.0752680460611979,2.892538670272294,8.0,2
0.0013980080740792,0.154558935013509,15.298138507287218,2.01878844669887,0.0321244697296508,121.12447902134488,4974,0.1462304614839099,3.411393468882804,9.0,2
0.0012729786464146,0.15615166932064,54.763206136562935,1.9830921899704703,0.0293315686421019,118.9826330457415,5822,0.1420292445591517,3.822774612413533,10.0,2
0.0013817291259765,0.141072016368609,77.17384872631077,2.012816692533947,0.0525593366805186,120.76613180977957,8389,0.010067894345238,3.688996098352877,7.0,2
0.0011265193394252,0.1492963911820138,95.30442368153383,2.051292001633417,0.0272480395192189,123.07464000156948,7516,0.0008636474609375,4.0983363748993815,8.0,2
0.0011943675449916,0.1473301675425239,81.80120154759253,2.050410643078032,0.0225419120976747,123.02168982369555,7462,0.0687760852632068,4.572929301721838,9.0,2
0.0013520420619419,0.155504848960673,23.527264654090377,2.0588842664446148,0.021572041887153,123.5301431928362,6427,0.0346471514020647,4.263556980966711,19.0,2
0.0014158096313476,0.1661398070078383,37.05035647027811,2.0478638785226004,0.0244199253022623,122.86892318725585,5906,0.088290296282087,3.9209884385144576,12.0,2
0.0012447378976004,0.1541650470582159,77.07880001866361,2.0025314966837566,0.0386624215354982,120.14906065804615,6313,0.1029281616210937,3.8510837249480274,13.0,2
0.0010899320329938,0.147716361181291,46.97157015600821,1.93331545875186,0.0449098615379049,115.9961610521589,4939,-0.0412511916387648,3.741771301596955,10.0,2
0.0013142373221261,0.1449039867570316,26.312939404174067,1.8628897893996463,0.0396358864653386,111.77073478698728,5173,-0.0616341727120535,3.458491559894855,8.0,2
0.0013655319213867,0.1465571484310627,58.879396096957954,1.7994878405616397,0.0374645839180642,107.9666974203927,5108,0.0858252752394903,4.3285749764938695,12.0,2
0.0011735436575753,0.1443079032897228,88.47042194258329,1.7454470861525762,0.029649116537513,104.7243319920131,4622,0.1640375409807477,4.256773942411413,11.0,2
0.0010758002144949,0.1421308026796269,85.02663913601145,1.7030349368140811,0.0245541354922985,102.17964771815709,4997,0.066023690359933,3.005820074790405,11.0,2
0.0012787824358258,0.1451988292959916,42.82617929086206,1.669197736467634,0.0215216095287868,100.14947046552383,5238,0.1398307800292968,3.30296358848867,8.0,2
0.0012788369315011,0.1504072873604441,54.41731445992007,1.6429131462460471,0.0186092205914549,98.57241685049874,5417,0.1310788835797991,4.842816411586694,9.0,2
0.001411757332938,0.1426343641907123,99.41294268489042,1.6271673656645276,0.0139896379636471,97.6277117047991,5120,-0.112552751813616,4.604678275408433,13.0,2
0.0014162460638552,0.1337616457716791,107.24143971549346,1.622105361004265,0.01295320420059,56.771376201084685,2884,0.1235648641780931,3.1401798782224444,6.857142857142857,2
0.0012187935965401,0.1234612495333106,172.97994814818327,0.9018241882324218,0.013594537338856,54.108171463012695,6260,0.0512301127115885,2.186086843907569,18.0,3
0.001054702758789,0.1211465850224574,192.8254325590515,0.908187366667248,0.0138871656700965,54.489940915788935,6756,0.1095324561709449,2.0891592679026045,18.0,3
0.0013697030203683,0.1231816536285451,195.0008071951852,0.9140555063883464,0.0135746172738087,54.84203420366559,7535,0.0518940153576078,2.5733783429171937,17.0,3
0.0013842173985072,0.1231169670552747,192.77280367652892,0.9172714505876812,0.0133363152603305,55.03497450692312,8106,-0.0073780604771205,2.6053669392786647,17.0,3
0.0012046040126255,0.1254239141346215,186.44542108545272,0.9193298612322126,0.0133489874037984,55.15847587585449,7965,0.0536026364281064,2.4324196230906083,19.0,3
0.0009685908726283,0.1278760585267761,190.7594349657383,0.9222564697265624,0.0134777392022746,55.334093638828826,8198,0.0649900527227492,2.8171296216403148,19.0,3
0.0009910441807338,0.1248559420746877,209.16082249032544,0.9244299479893276,0.0133609121664248,55.46447236197336,8202,0.0560142880394345,2.760409723294427,19.0,3
0.0013383135114397,0.1219158461203822,200.7678982413457,0.925430170694987,0.013299303264919,55.52445820399693,8075,-0.0083792550223214,2.295857244837628,15.0,3
0.0014251556396484,0.1223542394763764,209.24270492976936,0.9270475478399368,0.0133724413368671,55.62153952462332,8117,0.0848553612118675,2.7933349551930693,18.0,3
0.0011671720232282,0.1210428763196697,218.27463367991572,0.92972286769322,0.0134355480007043,55.782058443341946,8190,0.045582289922805,2.978003436920645,18.0,3
0.0011921037946428,0.1211905989221748,210.5215635587595,0.9330499649047852,0.01361627356352,55.9816711970738,7889,0.0155358087448846,2.705898742394373,18.0,3
0.0016159680424904,0.1222405425176064,202.7394983194305,0.9352659368190636,0.0136752750598746,39.27984373910087,5609,0.0850816064951371,2.569607741150995,18.571428571428573,3
0.0012449406215122,0.1113485202970474,188.37256270117103,0.9579177129836308,0.0133694142644818,57.4736897604806,6146,0.0391606285458519,2.4617742743739504,14.0,4
0.0013937138148716,0.1120353702055218,187.0987832954864,0.959941291809082,0.0131438853088537,57.59509113856724,6982,0.1226036798386346,2.7513379760425427,9.0,4
0.0012241853986467,0.1126500704020384,182.8046952670685,0.961575680687314,0.0131510725437594,57.69317844935826,7638,0.1422072274344308,3.317440259588753,9.0,4
0.0012604348318917,0.1137156064346006,178.18592439108167,0.9630264009748186,0.0131985794467254,57.78020722525461,7875,-0.0077172778901599,3.2841462914517487,10.0,4
0.0015220892769949,0.1160030765111992,185.7643358097345,0.964960715884254,0.0131928769903649,57.89625522068568,7941,-0.0487178257533482,3.131033015101833,9.0,4
0.0012723432268415,0.1151413655133879,201.3247691295485,0.9686967395600818,0.0134473837296494,58.120422908238,7733,0.2253381638299851,3.417051218177844,7.0,4
0.0010444150652204,0.1133437265935221,217.8863368417417,0.9741200310843332,0.0139010977879051,58.44582857404437,7919,0.0302922930036272,4.191221072431317,7.0,4
0.0009694475446428,0.1174954120317429,216.4926582512824,0.9796539669945128,0.0136994621734659,58.777833393641885,7874,-0.2490685962495349,4.514303929144258,7.0,4
0.0014794376918247,0.1184463434627977,211.27296634875609,0.9823613030569894,0.0132619697048529,58.940270832606735,7914,0.0118444170270647,4.222998881043564,7.0,4
0.0015166625976562,0.1210734193177289,207.8912664694224,0.9815213884626116,0.0133816428035648,58.8898936680385,7777,0.1142879667736235,3.905014712625086,9.0,4
0.0012560762677873,0.1231001239119776,185.5481904105132,0.9808951241629464,0.0134294844314404,58.85232189723424,7852,0.16103515625,3.5670497706204034,7.0,4
0.0014256079537527,0.121425806127997,179.35830831356668,0.981649907430013,0.0132661522977469,58.897593634469175,7931,0.335133071172805,3.372468242817494,12.0,4
0.0010484457374515,0.1206353251148683,202.09980116414368,0.9821796273826656,0.0130824789650854,37.321410042899,5105,-0.130778491945195,3.637490499126745,9.473684210526317,4
0.001422609601702,0.1218814074005815,73.77230892958784,1.734547288077218,0.0131199113401193,104.07035446166992,4743,-0.3267097473144531,4.064453957267923,14.0,4
0.0014306226457868,0.1156538228001956,194.2843526251692,1.7294790358770462,0.0141716698778237,103.76628358023508,5401,-0.0433183579217819,2.516280014883824,10.0,4
0.0011666979108537,0.1206121644082046,192.58230693763127,1.7186096645536877,0.0147849226246103,103.11413628714423,7010,-0.017925298781622,2.6718835330438218,10.0,4
0.0009311937604631,0.1228400223390149,221.9018775812495,1.703185308547247,0.015470343599533,102.18868964059013,8013,0.1012315295991443,2.5868818344838456,11.0,4
0.0013452181134905,0.1219010196928079,246.8969875251207,1.684923217410133,0.0165217836571295,101.09298242841447,6914,0.0784353710356212,2.2241742390616195,11.0,4
0.0013839394705636,0.1227977707002393,223.43009735342585,1.6671343848818825,0.0154988436495174,100.02568217686246,6193,0.1151302882603236,4.0383448433365405,10.0,4
0.0011780450003487,0.120866538742679,218.99876525604765,1.653823135012672,0.0135172527037134,99.22702625819616,4540,-0.0713912963867187,5.600548962446862,9.0,4
0.001215090070452,0.1208744245273387,207.59270108147436,1.6410195850190663,0.0149412885134237,98.45884241376602,3921,-0.0742135910760788,4.719640337085068,9.0,4
0.0013247876848493,0.1217447981993151,183.567340494262,1.6275796526954287,0.014306321539111,97.65245655604772,4582,0.2479057312011718,3.5151311300562744,10.0,4
0.0014196047101702,0.1178970435307186,199.9690282141161,1.6217651912144253,0.0126628338667118,97.30360167367115,5747,0.1899419875372023,4.8393588220748285,8.0,4
0.0011251776559012,0.1153499465327128,237.1714391430585,1.6175987425304594,0.013114095939462,97.05362074715752,6006,-0.0013660975864955,4.668440237213354,7.0,4
0.0010782666887555,0.1192775341417938,231.27496258836837,1.6113067808605377,0.0125016479863896,96.67610958644322,7042,0.0833192734491257,3.840756622979647,7.0,4
0.0011382146242285,0.1380713956425835,183.93594977222023,0.8676089759634322,0.0142003233124153,44.2468090057373,6916,-0.093631648215927,4.133432744819055,9.411764705882351,5
0.0012689891996837,0.1427383083919006,73.73694238881184,1.9431666661822609,0.0196552901060486,87.43971143450055,3544,0.1499285985553075,4.145427621777941,12.0,6
0.0015444326759281,0.1399033071898282,133.31645551440516,0.956180725480082,0.0135117604041438,54.50094713483538,6158,0.0443542786409382,4.5278664056117695,10.526315789473683,7
0.0011742782592773,0.2963905455004266,64.19754967353674,6.998968006315685,0.1317380186210982,419.9284509931292,5566,0.2099737984793526,3.7020231603070295,13.0,0
0.0010131182274912,0.2892176736634639,86.07479132549112,6.858638078904279,0.1179609614878414,381.497097832816,4069,0.0329764153773242,4.322027461894182,12.943986439633251,0
0.0008867710658482,0.2860816804863956,50.1905436735286,6.255900528317406,0.0117423253896242,375.3450949532645,4181,0.0249302092052641,3.005079378830767,13.0,0
0.0008069872174944,0.2710986688620063,77.96269154223064,6.257158070518857,0.0099091514176211,375.42054803030834,3916,0.1318396795363653,2.0046436378150103,19.0,0
0.0011710989815848,0.2731582355750774,70.95245042863466,6.247416550772531,0.0159361424477628,374.8360767364503,6171,0.0362335568382626,2.007732131470916,18.0,0
0.0012579934256417,0.2789921990562439,54.247076578420376,6.230840628487723,0.0118283409229286,373.8415366581508,3654,-0.0270062037876674,2.8247410738300167,10.0,0
0.0013421205793108,0.2876619125676637,43.51840665629144,6.2354838689168295,0.0194447320702351,374.1201226370675,3090,0.0204009646461123,3.1909877964066635,14.0,0
0.0008250688825334,0.2890825167061274,23.948742640324102,6.243539465041388,0.0178649006383453,374.6034761156354,3634,0.1049835568382626,2.259686713122359,19.0,0
0.0008124040876116,0.2885620185335921,23.31388888551171,6.242462912059966,0.0157682054364166,374.5388341631208,4539,0.0819660368419828,0.9179605508971616,21.0,0
0.0011278065272739,0.2975438414026854,18.670420325433863,6.292629278273809,0.0572465828797896,377.5487586430141,6966,0.0482412065778459,1.2378378825983012,21.0,0
0.0007871061052594,0.3070912359923684,13.033898052920572,6.371655300685338,0.0418862189751371,382.29026521955217,7935,0.0473090035574776,1.4896894668262877,14.0,0
